price,location,bedroom,bathroom,garage,floorSize,propertyType
3700000.0,Cape Town City Centre,2.0,2.0,1.0,86.0,Apartment
4250000.0,Pinelands,4.0,2.0,4.0,898.0,House
1899000.0,Steenberg,3.0,1.0,1.0,567.0,House
1775000.0,Claremont,2.0,1.0,,90.0,Apartment
2750000.0,Kenilworth,3.0,2.0,2.0,497.0,House
1795000.0,Sea Point,,1.0,1.0,47.0,Apartment
3295000.0,Claremont,3.0,2.0,1.0,366.0,House
2500000.0,Plumstead,2.0,2.0,1.0,496.0,House
6700000.0,Claremont Upper,4.0,3.0,2.0,781.0,House
2100000.0,Rondebosch,3.0,1.5,1.0,87.0,Apartment
3550000.0,Rondebosch,3.0,2.0,2.0,367.0,House
9300000.0,Constantia,5.0,3.0,4.0,,House
24950000.0,Bishopscourt,5.0,3.5,7.0,,House
2695000.0,Maitland,3.0,1.0,3.0,396.0,House
9950000.0,Sea Point,6.0,5.0,2.0,395.0,House
7950000.0,De Waterkant,2.0,2.5,3.0,132.0,Apartment
6749000.0,Claremont Upper,5.0,2.5,2.0,,House
3650000.0,Kenwyn,5.0,3.0,6.0,718.0,House
4950000.0,Constantia,4.0,2.0,2.0,825.0,House
21000000.0,Bishopscourt Village,12.0,15.0,3.0,,Townhouse
4995000.0,Sea Point,4.0,2.0,,250.0,House
1499000.0,Muizenberg,1.0,1.0,,70.0,Apartment
1395000.0,Rosebank,2.0,1.5,1.0,81.0,Apartment
3450000.0,Muizenberg,3.0,2.0,2.0,356.0,House
2140000.0,Claremont Upper,2.0,1.0,1.0,97.0,Apartment
3750000.0,University Estate,2.0,2.0,2.0,315.0,House
2395000.0,Three Anchor Bay,1.5,1.0,1.0,73.0,Apartment
1899000.0,Zonnebloem,2.0,1.0,1.0,,Apartment
3195000.0,Sea Point,2.0,1.0,2.0,92.0,Apartment
11995000.0,Fresnaye,3.0,4.0,2.0,232.0,Apartment
1295000.0,Woodstock,1.0,1.0,1.0,60.0,Apartment
1595000.0,Sea Point,0.5,1.0,,25.0,Apartment
5895000.0,Sea Point,2.0,2.0,3.0,124.0,Apartment
580000.0,Retreat,3.0,1.0,2.0,70.0,House
13800000.0,Waterfront,3.0,3.0,2.0,153.0,Apartment
5250000.0,Sea Point,2.0,2.0,1.0,123.0,Apartment
1395000.0,Zonnebloem,2.0,1.0,,65.0,Apartment
5250000.0,Claremont,4.0,3.0,2.0,495.0,House
7250000.0,Sea Point,3.0,2.0,2.0,199.0,Townhouse
1750000.0,Salt River,2.0,1.0,1.0,124.0,House
15000000.0,Oranjezicht,4.0,4.0,,471.0,House
14500000.0,Bishopscourt,4.0,4.5,9.0,,House
16995000.0,Steenberg Golf Estate,4.0,4.5,4.0,822.0,House
6500000.0,Wynberg Upper,6.0,4.0,10.0,,House
3850000.0,Cape Town City Centre,2.0,2.0,1.0,146.0,Apartment
13950000.0,Camps Bay,4.0,4.0,4.0,429.0,House
42000000.0,Bakoven,5.0,5.5,3.0,638.0,House
4100000.0,Claremont Upper,2.0,2.0,2.0,130.0,Apartment
699999.0,Seawinds,3.0,1.0,1.0,240.0,House
2495000.0,Claremont,2.0,2.0,4.0,316.0,House
1750000.0,Woodstock,3.0,2.0,1.0,107.0,House
3200000.0,Pinelands,3.0,1.0,4.0,803.0,House
15995000.0,Waterfront,2.0,2.0,2.0,132.0,Apartment
1045000.0,Wynberg Upper,1.0,1.0,1.0,50.0,Apartment
6995000.0,Walmer Estate,4.0,1.0,,666.0,House
1695000.0,Claremont,2.0,1.0,1.0,55.0,Apartment
28000000.0,Camps Bay,4.0,3.0,2.0,,Apartment
3250000.0,Tokai,4.0,2.0,7.0,901.0,House
11500000.0,Camps Bay,4.0,3.5,3.0,511.0,House
3900000.0,Kenilworth,3.0,2.0,4.0,722.0,House
4495000.0,Claremont Upper,2.0,2.0,2.0,90.0,Apartment
2300000.0,Plumstead,3.0,1.0,2.0,364.0,House
2995000.0,Ottery,5.0,2.0,4.0,595.0,House
3495000.0,Plumstead,4.0,3.0,2.0,495.0,House
1350000.0,Kenilworth,2.0,1.0,1.0,73.0,Apartment
950000.0,Matroosfontein,2.0,1.0,1.0,507.0,House
12900000.0,Constantia,4.0,4.0,2.0,,House
1895000.0,Gardens,,1.0,1.0,40.0,Apartment
13997500.0,Clifton,3.0,3.0,2.0,146.0,Apartment
2595000.0,Observatory,2.0,2.0,,135.0,House
1950000.0,Sea Point,1.0,1.0,1.0,47.0,Apartment
1750000.0,Wynberg Upper,1.0,1.0,1.0,73.0,Apartment
8200000.0,Fresnaye,4.0,2.0,3.0,396.0,House
1495000.0,Rosebank,3.0,1.0,,97.0,Apartment
2399000.0,Green Point,1.0,1.0,,60.0,Apartment
1250000.0,Gardens,0.5,1.0,,40.0,Apartment
1895000.0,Claremont Upper,2.0,1.0,2.0,71.0,Apartment
13700000.0,Fresnaye,4.0,3.0,2.0,445.0,House
2500000.0,Woodstock,2.0,1.0,1.0,70.0,Apartment
27000000.0,Fresnaye,4.0,4.0,4.0,426.0,Apartment
1200000.0,Coniston Park,4.0,1.0,2.0,227.0,House
4485000.0,Claremont,3.0,2.0,4.0,734.0,House
2700000.0,Rondebosch,3.0,1.5,1.0,118.0,Apartment
3950000.0,Oranjezicht,2.0,2.0,1.0,100.0,Apartment
3800000.0,Rondebosch,2.0,2.0,2.0,91.0,Apartment
56000000.0,Bishopscourt,8.0,8.0,16.0,,House
11490000.0,Bantry Bay,2.0,2.0,1.0,94.0,Apartment
3500000.0,Cape Town City Centre,2.0,2.0,1.0,88.0,Apartment
3395000.0,Zeekoevlei,4.0,3.0,7.0,736.0,House
3800000.0,Gardens,2.0,2.0,1.0,93.0,Apartment
7700000.0,Nieuwe Steenberg,2.0,2.5,4.0,248.0,House
2100000.0,Wynberg,2.0,2.0,,200.0,Apartment
3995000.0,Sea Point,2.0,2.0,1.0,104.0,Apartment
1895000.0,Gardens,1.0,1.0,2.0,64.0,Apartment
3495000.0,Sea Point,2.0,2.0,1.0,110.0,Apartment
1900000.0,Cape Town City Centre,1.0,1.0,,40.0,Apartment
2350000.0,Penlyn Estate,6.0,2.0,2.0,496.0,House
1695000.0,Gardens,1.0,1.0,1.0,50.0,Apartment
4195000.0,Pinelands,4.0,3.0,5.0,833.0,House
2400000.0,Observatory,3.0,2.0,,190.0,House
1435000.0,Observatory,0.5,1.0,2.0,41.0,Apartment
2260000.0,Observatory,2.0,1.5,2.0,65.0,Apartment
2995000.0,Green Point,1.0,1.0,1.0,53.0,Apartment
4600000.0,Claremont Upper,2.0,2.0,2.0,77.0,Apartment
49000000.0,Bantry Bay,3.0,3.5,2.0,626.0,House
4495000.0,Claremont,3.0,3.0,2.0,268.0,House
3450000.0,Green Point,2.0,2.0,,119.0,Apartment
24725000.0,Mouille Point,3.0,2.0,2.0,154.0,Apartment
3250000.0,Observatory,3.0,2.0,2.0,136.0,House
2500000.0,Oranjezicht,2.0,1.0,1.0,71.0,Apartment
2199000.0,Cape Town City Centre,0.5,1.0,1.0,,Apartment
1675000.0,Claremont,3.0,1.5,1.0,97.0,Apartment
11995000.0,Bantry Bay,4.0,3.0,2.0,388.0,House
3500000.0,De Waterkant,2.0,2.0,1.0,,Apartment
3100000.0,Pinelands,2.0,2.0,4.0,885.0,House
2795000.0,Vredehoek,2.0,1.0,2.0,94.0,Apartment
2250000.0,Green Point,1.0,1.0,,53.0,Apartment
1780000.0,Cape Town City Centre,1.0,1.0,,53.0,Apartment
10995000.0,Waterfront,2.0,2.0,2.0,141.0,Apartment
1780000.0,Zonnebloem,2.0,2.0,2.0,75.0,Apartment
4595000.0,Cape Town City Centre,2.0,2.0,2.0,88.0,Apartment
4200000.0,Lakeside,3.0,2.0,3.0,,House
3950000.0,Camps Bay,2.0,2.0,,97.0,Apartment
2195000.0,Woodstock,3.0,1.0,1.0,168.0,House
4950000.0,Sea Point,2.0,2.0,2.0,84.0,Apartment
1995000.0,Cape Town City Centre,2.0,2.0,2.0,80.0,Apartment
2695000.0,Thornton,5.0,4.0,3.0,595.0,House
1799000.0,Surrey Estate,5.0,2.0,9.0,496.0,House
5950000.0,Sea Point,5.0,3.0,1.0,137.0,House
3795000.0,Bo Kaap,5.0,4.0,1.0,377.0,House
3145000.0,Newlands,3.0,1.5,3.0,144.0,Townhouse
2450000.0,Wynberg,5.0,4.0,5.0,496.0,House
1750000.0,Green Point,0.5,1.0,,44.0,Apartment
11990000.0,Bantry Bay,2.0,2.0,1.0,94.0,Apartment
4150000.0,Kirstenhof,4.0,3.0,3.0,720.0,House
895000.0,Rylands,2.0,1.0,1.0,52.0,Apartment
2890000.0,Salt River,2.0,1.0,2.0,132.0,Townhouse
2995000.0,Observatory,3.0,3.0,2.0,328.0,House
10495000.0,Sea Point,2.0,2.5,2.0,145.0,Apartment
2750000.0,Sea Point,2.0,1.0,2.0,68.0,Apartment
2395000.0,Vredehoek,2.0,1.0,,73.0,Apartment
2750000.0,Harfield Village,2.0,1.0,3.0,337.0,House
2650000.0,Southfield,3.0,1.0,5.0,495.0,House
1295000.0,Claremont,1.0,1.0,1.0,71.0,Apartment
1750000.0,Plumstead,2.0,1.0,,78.0,Apartment
4995000.0,Constantia,4.0,3.0,4.0,726.0,House
3940000.0,Cape Town City Centre,2.0,2.0,1.0,,Apartment
2995000.0,Bantry Bay,1.0,1.0,1.0,69.0,Apartment
3295000.0,Plumstead,4.0,2.0,5.0,515.0,House
14495000.0,Newlands,4.0,3.0,3.0,991.0,House
2195000.0,Observatory,2.0,1.0,,124.0,House
691120.0,Pinelands,1.0,1.0,1.0,28.0,Apartment
27500000.0,Green Point,7.0,7.5,6.0,515.0,House
29995000.0,Bantry Bay,5.0,4.5,3.0,408.0,Apartment
5900000.0,Constantia,5.0,4.0,3.0,,House
16750000.0,Fresnaye,5.0,4.5,2.0,481.0,House
5995000.0,Mouille Point,1.0,1.0,1.0,72.0,Apartment
5395000.0,Newlands,5.0,2.5,2.0,887.0,House
1800000.0,Tokai,2.0,1.0,1.0,90.0,Apartment
1530000.0,Woodstock,2.0,1.0,1.0,56.0,Apartment
2695000.0,Tamboerskloof,2.0,2.0,1.0,,Apartment
4000000.0,Salt River,10.0,3.0,,282.0,House
4950000.0,Sea Point,2.0,1.0,1.0,139.0,Apartment
3240000.0,Sea Point,2.0,2.0,1.0,92.0,Apartment
10650000.0,Constantia,4.0,5.0,2.0,524.0,House
6999000.0,Claremont Upper,4.0,3.0,4.0,570.0,House
2750000.0,Diep River,3.0,1.0,2.0,496.0,House
2900000.0,Vredehoek,2.0,2.0,1.0,73.0,Apartment
1169000.0,Kenilworth,2.0,1.0,1.0,52.0,Apartment
1760000.0,Punts Estate,3.0,2.0,2.0,143.0,Townhouse
1490000.0,Bergvliet,2.0,1.0,2.0,72.0,Apartment
5995000.0,Claremont,4.0,4.0,,377.0,House
2050000.0,Harfield Village,2.0,2.0,1.0,112.0,Townhouse
1575000.0,Kenilworth Upper,1.0,1.0,1.0,47.0,Apartment
20500000.0,Fresnaye,4.0,4.5,6.0,828.0,House
1180000.0,Wynberg,2.0,1.0,1.0,,Apartment
5950000.0,Vredehoek,3.0,3.0,2.0,228.0,House
22000000.0,Muizenberg,9.0,10.0,9.0,,House
2800000.0,Rosebank,2.0,2.0,,178.0,House
1650000.0,Kenilworth,2.0,1.0,1.0,83.0,Apartment
7995000.0,De Waterkant,3.0,3.0,2.0,160.0,House
2475000.0,Kenilworth Upper,2.0,2.5,2.0,67.0,Apartment
3975000.0,Rondebosch,4.0,2.0,2.0,433.0,House
13500000.0,Steenberg Golf Estate,3.0,3.5,4.0,778.0,House
3499000.0,Sea Point,2.0,2.0,2.0,71.0,Apartment
3450000.0,Green Point,2.0,1.0,1.0,67.0,Apartment
1999000.0,Wynberg Upper,2.0,2.0,2.0,454.0,House
3395000.0,Mowbray,3.0,1.5,1.0,265.0,House
3700000.0,Observatory,3.0,2.0,1.0,182.0,Townhouse
4750000.0,Foreshore,2.0,2.0,2.0,91.0,Apartment
620000.0,Maitland,1.0,1.0,,36.0,Apartment
23500000.0,Fresnaye,4.0,4.5,3.0,598.0,House
1850000.0,Plumstead,3.0,1.0,2.0,296.0,House
3295000.0,Mowbray,3.0,2.0,3.0,381.0,House
4250000.0,Rondebosch,4.0,3.0,4.0,446.0,House
3450000.0,Mowbray,3.0,1.0,2.0,405.0,House
10950000.0,Claremont Upper,4.0,4.0,5.0,965.0,House
399000.0,Maitland,1.0,1.0,,24.0,Apartment
6900000.0,Rondebosch,3.0,2.0,4.0,744.0,House
1895000.0,Oranjezicht,0.5,1.0,,40.0,Apartment
6000000.0,Mouille Point,2.0,1.0,1.0,81.0,Apartment
900000.0,Woodstock,1.0,1.0,1.0,,Apartment
2750000.0,Woodstock,2.0,1.0,,170.0,House
1450000.0,Lansdowne,2.0,2.0,1.0,312.0,House
8850000.0,Sea Point,3.0,3.0,3.0,180.0,Apartment
2450000.0,Cape Town City Centre,2.0,2.0,1.0,84.0,Apartment
2250000.0,Cape Town City Centre,1.0,1.0,,62.0,Apartment
2695000.0,Vredehoek,2.0,2.5,1.0,82.0,Apartment
1950000.0,Marina Da Gama,4.0,3.0,1.0,369.0,House
14900000.0,Higgovale,3.0,3.5,1.0,335.0,House
12500000.0,Kenilworth Upper,3.0,3.5,3.0,,House
7495000.0,Green Point,3.0,2.0,4.0,,Apartment
1350000.0,Maitland,3.0,2.0,,231.0,House
7450000.0,Rondebosch,4.0,3.0,6.0,,House
2850000.0,Foreshore,1.0,1.0,,61.0,Apartment
3195000.0,Mouille Point,2.0,1.0,1.0,97.0,Apartment
4995000.0,Rondebosch,3.0,2.0,5.0,802.0,House
10600000.0,Newlands,4.0,2.0,4.0,704.0,House
12500000.0,Waterfront,2.0,2.0,1.0,129.0,Apartment
1495000.0,Retreat,3.0,2.0,5.0,295.0,House
2599900.0,Maitland,4.0,3.0,2.0,400.0,House
2975000.0,Cape Town City Centre,1.0,1.0,1.0,90.0,Apartment
2995000.0,Diep River,4.0,3.0,2.0,496.0,House
389000.0,Hanover Park,2.0,1.0,,159.0,House
69995000.0,Camps Bay,6.0,6.0,6.0,,House
2100000.0,Oranjezicht,1.0,1.0,1.0,55.0,Apartment
3400000.0,Cape Town City Centre,2.0,2.0,2.0,102.0,Apartment
2150000.0,Oranjezicht,1.5,1.0,1.0,66.0,Apartment
2400000.0,Kenwyn,3.0,1.5,5.0,720.0,House
38000000.0,Bishopscourt,5.0,5.0,13.0,,House
1295000.0,Charlesville,3.0,2.0,4.0,434.0,House
5800000.0,Sea Point,2.0,2.0,1.0,138.0,Apartment
2699000.0,Cape Town City Centre,2.0,2.0,1.0,92.0,Apartment
11000000.0,Sea Point,3.0,2.0,1.0,180.0,Apartment
3500000.0,De Waterkant,2.0,2.0,2.0,118.0,Apartment
1795000.0,Southfield,3.0,1.0,5.0,496.0,House
1425000.0,Thornton,3.0,2.0,2.0,221.0,House
4950000.0,Claremont,3.0,1.5,1.0,459.0,House
2350000.0,Observatory,5.0,2.0,,170.0,House
4700000.0,Stonehurst Mountain Estate,3.0,3.5,2.0,198.0,House
12995000.0,Sea Point,2.0,2.5,1.0,115.0,Apartment
1150000.0,Zonnebloem,1.0,1.0,1.0,35.0,Apartment
1450000.0,Kenilworth,2.0,1.0,1.0,80.0,Apartment
8500000.0,Claremont Upper,3.0,3.5,3.0,497.0,Townhouse
3200000.0,Rondebosch,2.0,2.0,1.0,75.0,Apartment
2150000.0,Wetton,4.0,2.0,,595.0,House
869000.0,Muizenberg,2.0,1.0,1.0,45.0,Apartment
7500000.0,Green Point,3.0,2.0,,150.0,House
1250000.0,Pelican Park,3.0,2.0,4.0,248.0,House
2590000.0,Bo Kaap,3.0,1.0,,110.0,House
4500000.0,Cape Town City Centre,2.0,2.0,2.0,87.0,Apartment
3499000.0,Gardens,2.0,2.0,2.0,145.0,Apartment
990000.0,Belhar,3.0,1.0,1.0,180.0,House
1195000.0,Muizenberg,2.0,2.0,3.0,193.0,House
2350000.0,Frogmore Estate,3.0,2.0,3.0,608.0,House
1559000.0,Mountview,3.0,2.0,1.0,247.0,House
12500000.0,Higgovale,4.0,5.0,4.0,490.0,House
1195000.0,Heathfield,2.0,1.0,1.0,52.0,Apartment
690000.0,Bridgetown,2.0,1.0,1.0,,Apartment
2290000.0,Cape Town City Centre,2.0,2.0,1.0,78.0,Apartment
6800000.0,Newlands,5.0,4.0,4.0,444.0,House
1275000.0,Muizenberg,3.0,2.0,2.0,85.0,Apartment
4500000.0,Devils Peak Estate,2.0,2.0,2.0,87.0,Apartment
4900000.0,Newlands,3.0,2.0,1.0,330.0,House
2500000.0,Sea Point,1.0,1.0,,68.0,Apartment
5900000.0,Fresnaye,2.0,2.5,2.0,126.0,Apartment
2185000.0,Kirstenhof,2.0,1.0,2.0,236.0,House
2700000.0,De Waterkant,1.0,1.0,,66.0,Apartment
3900000.0,Cape Town City Centre,2.0,2.0,2.0,,Apartment
1550000.0,Athlone,5.0,2.0,,299.0,House
6450000.0,Claremont Upper,4.0,3.5,2.0,,House
2195000.0,Foreshore,1.0,1.0,,82.0,Apartment
3950000.0,Pinelands,3.0,2.0,2.0,370.0,House
4990000.0,Fresnaye,2.0,2.5,2.0,137.0,Apartment
7350000.0,Sea Point,4.0,3.5,2.0,240.0,House
1895000.0,Mouille Point,1.0,1.0,,46.0,Apartment
3950000.0,Kenilworth,5.0,3.0,2.0,539.0,House
8900000.0,Green Point,6.0,6.0,,446.0,House
8950000.0,Sea Point,3.0,3.5,2.0,324.0,Apartment
1350000.0,Kenilworth,2.0,1.0,1.0,76.0,Townhouse
1795000.0,Newlands,2.0,1.0,1.0,,Apartment
1529000.0,Cape Town City Centre,1.0,1.0,,47.0,Apartment
1340000.0,Zonnebloem,1.0,1.0,1.0,48.0,Apartment
2150000.0,Observatory,2.0,1.0,,147.0,House
13995000.0,Constantia,4.0,4.0,6.0,,House
11900000.0,Sea Point,4.0,4.5,2.0,370.0,Townhouse
2695000.0,Green Point,2.0,2.5,2.0,90.0,Apartment
10800000.0,Newlands,4.0,4.0,4.0,493.0,House
4700000.0,Bergvliet,5.0,3.0,6.0,838.0,House
3895000.0,Gardens,2.0,3.0,,102.0,House
1495000.0,Pinelands,1.0,1.0,1.0,73.0,Apartment
1695000.0,Observatory,1.0,1.0,1.0,51.0,Apartment
2490000.0,Kirstenhof,2.0,2.0,1.0,96.0,Apartment
3395000.0,Green Point,1.0,1.0,1.0,48.0,Apartment
1780000.0,Cape Town City Centre,1.0,1.0,1.0,53.0,Apartment
9000000.0,Kenilworth,5.0,6.0,2.0,727.0,House
1715000.0,Zonnebloem,1.0,1.0,1.0,45.0,Apartment
2195000.0,Plumstead,3.0,1.0,,243.0,House
5995000.0,Vredehoek,3.0,1.5,2.0,215.0,House
2350000.0,Observatory,3.0,1.0,,150.0,House
9950000.0,Silvertree Estate,4.0,4.5,4.0,654.0,House
1245000.0,Ottery,2.0,1.0,2.0,63.0,Apartment
970000.0,Adriaanse,4.0,1.0,3.0,991.0,House
6395000.0,Claremont Upper,5.0,5.0,3.0,816.0,House
1950000.0,Lakeside,2.0,1.0,3.0,542.0,House
2650000.0,De Waterkant,1.0,1.0,1.0,64.0,Apartment
1700000.0,Harfield Village,2.0,1.0,2.0,163.0,House
1975000.0,Diep River,3.0,2.5,2.0,140.0,Townhouse
1850000.0,Lansdowne,3.0,1.5,3.0,538.0,House
2750000.0,De Waterkant,1.0,1.0,2.0,64.0,Apartment
1300000.0,Observatory,0.5,1.0,1.0,31.0,Apartment
2650000.0,Cape Town City Centre,1.0,1.0,,48.0,Apartment
3995000.0,Vredehoek,2.0,2.0,2.0,114.0,Apartment
5450000.0,Tamboerskloof,3.0,3.0,,166.0,House
849000.0,Muizenberg,2.0,1.0,1.0,45.0,Apartment
950000.0,Pelican Park,2.0,1.5,,309.0,House
1350000.0,Claremont,1.0,1.0,1.0,62.0,Apartment
4999000.0,Constantia,3.0,2.0,5.0,,House
6750000.0,Stonehurst Mountain Estate,3.0,5.0,4.0,347.0,House
1099999.0,Woodstock,4.0,1.0,,140.0,House
1250000.0,Thornton,2.0,1.0,,117.0,Townhouse
2650000.0,De Waterkant,1.0,1.0,1.0,50.0,Apartment
4950000.0,Bo Kaap,3.0,3.0,1.0,749.0,House
8400000.0,Fresnaye,2.0,2.5,2.0,108.0,Apartment
1495000.0,Kenilworth,2.0,1.0,1.0,87.0,Apartment
12500000.0,Camps Bay,3.0,4.0,1.0,,Townhouse
3250000.0,Sea Point,2.0,2.0,,72.0,Apartment
5500000.0,Gardens,2.0,1.0,,239.0,House
350000.0,Philippi East,2.0,1.0,1.0,,Apartment
2950000.0,Gardens,2.0,1.0,1.0,96.0,Apartment
3500000.0,Marina Da Gama,3.0,2.0,2.0,557.0,House
1895000.0,Cape Town City Centre,1.0,1.0,,60.0,Apartment
1399000.0,Costa Da Gama,2.0,1.0,1.0,200.0,House
2295000.0,Lakeside,3.0,2.0,3.0,95.0,Townhouse
1750000.0,Kenilworth,2.0,1.0,2.0,162.0,House
5330000.0,Green Point,2.0,2.0,2.0,87.0,Apartment
2595000.0,Claremont Upper,2.0,2.0,1.0,82.0,Apartment
2290000.0,De Waterkant,1.0,1.0,1.0,45.0,Apartment
1950000.0,Surrey Estate,3.0,2.0,2.0,,House
1625000.0,Wynberg Upper,2.0,1.0,1.0,76.0,Apartment
26000000.0,Waterfront,3.0,3.0,2.0,277.0,Apartment
9450000.0,Claremont Upper,4.0,4.5,2.0,,House
1475000.0,Claremont,2.0,1.0,2.0,65.0,Apartment
4200000.0,Green Point,2.0,2.0,2.0,75.0,Apartment
1500000.0,Cape Town City Centre,1.0,1.0,1.0,43.0,Apartment
4750000.0,Green Point,2.0,2.0,1.0,104.0,Apartment
25500000.0,Bakoven,3.0,3.5,2.0,248.0,Apartment
1450000.0,Kenilworth Upper,1.0,1.0,1.0,44.0,Apartment
750000.0,Belhar,2.0,1.0,1.0,45.0,Apartment
1550000.0,Zonnebloem,2.0,1.0,,73.0,Apartment
5295000.0,Three Anchor Bay,2.0,1.0,1.0,71.0,Apartment
5950000.0,Three Anchor Bay,3.0,2.5,1.0,198.0,House
5100000.0,Sea Point,3.0,2.0,2.0,99.0,Apartment
7500000.0,Green Point,2.0,2.5,,150.0,House
6850000.0,Pinelands,6.0,5.0,10.0,,House
2195000.0,Cape Town City Centre,1.0,1.0,1.0,40.0,Apartment
9900000.0,Newlands,6.0,6.0,4.0,583.0,House
1850000.0,Observatory,1.0,1.0,1.0,55.0,Apartment
12000000.0,Oranjezicht,7.0,7.0,1.0,484.0,House
18995000.0,Oranjezicht,5.0,4.5,2.0,595.0,House
8750000.0,Sea Point,2.0,2.0,2.0,166.0,Apartment
2700000.0,Ferness Estate,4.0,3.0,4.0,595.0,House
2695000.0,Plumstead,3.0,2.0,5.0,615.0,House
2995000.0,Plumstead,3.0,2.0,2.0,518.0,House
12595000.0,Bishopscourt Village,5.0,5.0,7.0,857.0,House
595000.0,Maitland,0.5,1.0,1.0,,Apartment
2250000.0,Woodstock,2.0,,2.0,64.0,Apartment
6250000.0,Three Anchor Bay,3.0,2.0,2.0,300.0,House
12750000.0,Constantia,3.0,3.0,2.0,448.9,House
2599000.0,Surrey Estate,3.0,2.0,1.0,,House
3595000.0,Kirstenhof,3.0,2.5,2.0,833.0,House
1690000.0,Woodstock,1.0,1.0,1.0,51.0,Apartment
2950000.0,Mowbray,5.0,2.0,1.0,320.0,House
1200000.0,Plumstead,1.0,1.0,,48.0,Apartment
6795000.0,Kenilworth Upper,4.0,2.0,3.0,162.0,Apartment
2200000.0,Sea Point,2.0,1.0,1.0,74.0,Apartment
9950000.0,Constantia,4.0,3.0,4.0,,House
10500000.0,Constantia,6.0,5.0,2.0,,House
2195000.0,Sea Point,1.0,1.0,,40.0,Apartment
4350000.0,De Waterkant,1.0,1.0,1.0,87.0,Apartment
1700000.0,Mowbray,3.0,1.0,,230.0,House
2695000.0,Observatory,6.0,2.0,,310.0,House
8299000.0,Fresnaye,3.0,2.5,2.0,200.0,House
1200000.0,Kenilworth,1.0,1.0,,57.0,Apartment
19900000.0,Bantry Bay,3.0,3.5,2.0,211.0,Apartment
12400000.0,Constantia,4.0,3.5,2.0,,House
2250000.0,Lansdowne,3.0,2.0,2.0,495.0,House
3700000.0,Observatory,3.0,2.5,2.0,182.0,House
5199000.0,Foreshore,2.0,2.0,2.0,146.0,Apartment
27500000.0,Llandudno,4.0,4.0,3.0,991.0,House
3700000.0,Fresnaye,1.0,1.0,1.0,58.0,Apartment
930000.0,Belhar,5.0,2.0,2.0,312.0,House
1995000.0,Cape Town City Centre,0.5,1.0,1.0,44.0,Apartment
1670000.0,Marina Da Gama,3.0,2.0,3.0,139.0,House
15950000.0,Constantia,6.0,7.5,6.0,,House
15500000.0,Llandudno,4.0,2.0,4.0,,House
1690000.0,Cape Town City Centre,0.5,1.0,,38.0,Apartment
7250000.0,Claremont Upper,4.0,3.5,3.0,407.0,House
4950000.0,Green Point,2.0,2.0,2.0,116.0,Apartment
6300000.0,Bishopscourt Village,3.0,3.0,1.0,457.0,House
8200000.0,Oranjezicht,4.0,6.0,2.0,561.0,House
6550000.0,De Waterkant,2.0,2.0,1.0,131.0,Apartment
19900000.0,Camps Bay,4.0,3.0,6.0,,House
1985000.0,Rondebosch,1.0,1.0,,78.0,Apartment
3495000.0,Vredehoek,2.0,1.0,1.0,110.0,Apartment
2600000.0,Surrey Estate,3.0,2.0,7.0,481.0,House
2900000.0,Vredehoek,3.0,3.0,,174.0,House
1700000.0,Cape Town City Centre,2.0,1.0,1.0,69.0,Apartment
2645000.0,Kenilworth,3.0,2.0,2.0,366.0,House
4499000.0,Tokai,4.0,2.5,6.0,,House
13995000.0,Sea Point,2.0,2.5,2.0,159.0,Apartment
1195000.0,Diep River,2.0,1.0,,87.0,Apartment
3700000.0,Kalk Bay,2.0,2.0,,72.0,Apartment
1095000.0,Wynberg Upper,1.0,1.0,1.0,,Apartment
4450000.0,Pinelands,4.0,4.0,2.0,979.0,House
1750000.0,Wynberg Upper,1.0,1.0,1.0,,Apartment
2940000.0,Marina Da Gama,4.0,3.0,4.0,,House
2500000.0,Bergvliet,3.0,1.0,3.0,831.0,House
11995000.0,Sea Point,3.0,3.5,2.0,254.0,Apartment
9290000.0,Oranjezicht,5.0,5.0,2.0,430.0,House
18000000.0,Newlands,4.0,2.0,4.0,,House
9250000.0,Bantry Bay,4.0,2.0,2.0,501.0,House
1312571.0,Plumstead,1.0,1.0,,55.0,House
2450000.0,Woodstock,2.0,2.0,1.0,61.0,Apartment
3595000.0,Pinelands,4.0,3.0,3.0,748.0,House
2395000.0,Observatory,3.0,3.0,,103.0,House
3595000.0,Sea Point,2.0,1.5,3.0,102.0,Apartment
2500000.0,Sea Point,3.0,1.5,1.0,,Apartment
3395000.0,Woodstock,3.0,1.0,2.0,205.0,House
2400000.0,Sea Point,2.0,2.0,,77.0,Apartment
1800000.0,Lotus River,6.0,2.0,3.0,276.0,House
7950000.0,Green Point,3.0,3.0,1.0,378.0,House
1750000.0,Oranjezicht,0.5,1.0,1.0,47.0,Apartment
2595000.0,Cape Town City Centre,2.0,2.0,1.0,108.0,Apartment
1350000.0,Harfield Village,2.0,1.0,1.0,76.0,Apartment
1690000.0,Wynberg Upper,2.0,1.0,1.0,103.0,Apartment
22500000.0,Sea Point,4.0,4.5,2.0,488.0,Apartment
5495000.0,Cape Town City Centre,2.0,2.0,,107.0,Apartment
1450000.0,Southfield,2.0,1.0,3.0,,House
3000000.0,Observatory,2.0,2.0,1.0,70.0,Apartment
60000000.0,Bantry Bay,4.0,5.0,2.0,849.0,House
49500000.0,Camps Bay,5.0,6.5,6.0,,House
2600000.0,Sybrand Park,4.0,2.0,6.0,762.0,House
